F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,Label
0.0070739,0.76752,1.2858,0.79366,0.62705,0.32806,0.54667,0.36074,0.34622,0.24062,0.89584,1.3077,1.3165,0.67563,0.63023,2.5479,2.6433,2.2902,1.6833,1.7066,1.1513,1.7609,1.2376,0.71822,1.6953,2.7063,1.9385,1.6278,2.1876,3.3142,2.4101,4.0633,3.057,4.5251,5.5157,4.2334,3.3748,8.1097,9.8407,13.357,23.572,25.939,26.985,38.138,85.03,242.13,137.12,50.427,39.36,24.635,18.361,13.488,9.3094,10.693,6.0428,5.8127,3.7084,3.3721,5.9951,4.8109,2.1104,3.878,2.1894,0.32388,0.7505,1.4934,0.48157,1.2472,0.90401,0.58652,1.7025,0.98827,1.1363,0.98657,1.5373,1.8588,1.9655,0.89773,1.38,1.576,2.1027,1.3226,0.58208,0.075403,0.0096893,0.50486,0.20449,0.0077086,0.53087,0.1789,0.081517,0.60928,0.094711,0.45673,0.32666,0.40456,0.5749,0.88015,0.5825,0.0064989,0.00032581,0.010238,Corona
0.0050104,0.37585,1.1731,0.77616,0.56789,0.4276,0.48335,0.35675,0.36103,0.36242,0.18611,0.47379,0.098575,0.26985,0.42023,0.966,3.6009,2.6457,1.6886,1.3679,1.8887,1.0847,1.2512,0.92977,1.7804,1.8451,2.5377,2.8722,2.2401,1.8529,1.9147,1.5365,2.0924,2.0109,3.919,2.2685,2.4582,2.9398,4.5708,4.5124,9.1703,12.156,13.627,24.024,36.843,36.733,43.701,131.25,209.15,87.185,40.707,32.359,25.35,21.876,14.595,10.934,7.3703,4.8864,4.5245,5.5538,5.2172,2.7893,3.3718,2.0948,1.5457,1.8217,1.5869,0.68579,1.1982,0.85021,0.81433,0.95206,1.3447,0.87889,1.0616,1.3717,1.6366,1.5011,1.8979,0.92162,0.93208,1.4957,1.5352,0.98136,0.38387,0.83633,1.037,1.2325,0.53391,0.33444,0.16016,0.3953,0.26417,0.41224,0.37894,0.53234,0.67667,1.1021,0.36641,0.0049763,0.00025169,0.010722,Corona
0.006069,0.53992,1.1967,0.71495,0.61569,0.43509,0.35801,0.52049,0.19448,0.43205,0.60375,1.3137,2.1133,2.5161,1.8983,1.6101,1.5348,1.0613,1.4878,1.0258,1.1521,1.2152,0.71658,1.5063,1.3899,2.3498,1.8245,1.464,1.2263,2.1964,4.664,2.9746,2.3889,3.2593,3.8499,3.7939,3.8783,4.0089,9.5428,10.656,14.468,18.828,28.917,27.674,36.736,103.87,233.58,103.44,46.192,38.964,31.072,19.227,10.793,9.9452,8.2608,6.6784,4.5771,3.0973,3.1712,3.8103,5.1694,4.1503,1.886,2.1677,1.3378,0.63642,1.2373,0.63101,0.61394,1.5051,0.68479,1.0627,0.7909,1.4469,1.2058,1.003,1.4327,1.8699,2.3086,2.7286,1.2099,1.6297,0.69296,0.045173,0.45326,0.21472,0.021896,0.36766,0.31716,0.058135,0.41897,0.24081,0.27512,0.40923,0.3302,0.45321,0.60449,0.98524,0.46508,0.0051226,0.00033719,0.01075,Corona
0.0066643,0.58007,1.0521,0.57141,0.50414,0.44209,0.40057,0.25256,0.47767,0.094153,0.58831,0.063943,0.35929,0.29983,0.1055,0.34687,1.1657,2.6883,1.6631,1.406,1.205,1.813,2.461,1.4636,1.6377,1.4252,1.358,1.1281,1.4331,2.2097,1.7833,1.7658,2.7407,4.4555,2.4438,3.1574,4.0318,5.5725,8.046,11.721,11.247,21.835,21.011,21.213,28.079,37.058,103.32,232.89,89.475,28.143,29.4,36.433,18.609,9.2609,8.8764,7.8931,8.1434,6.2305,6.1092,4.6814,4.4045,2.1902,1.8197,1.968,1.6429,1.6776,1.4361,0.81297,1.6684,1.9259,1.7142,0.68153,0.69816,0.68379,1.0227,0.79724,0.8265,1.1839,0.84634,1.6224,1.4883,0.51704,0.99212,1.5382,0.37554,0.16041,0.48075,0.035929,0.21275,0.44185,0.026692,0.52952,0.14016,0.39583,0.2863,0.50024,0.46811,0.88826,0.45094,0.0045435,0.00032102,0.010697,Corona
0.0064576,0.61606,1.1172,0.6821,0.60536,0.46806,0.3165,0.59445,0.43737,2.2288,1.6501,1.3862,2.2881,1.4985,1.2891,1.5666,0.78141,1.3007,1.1277,0.77535,1.0264,0.97682,1.042,0.62691,0.63986,2.8865,2.636,1.8304,2.4775,1.8646,3.6501,4.3187,3.2072,4.3646,2.9689,3.414,3.1058,7.9565,10.644,12.808,11.908,14.545,28.508,34.443,43.229,152.14,214.74,71.583,41.89,35.546,18.847,14.463,15.97,9.3627,7.0932,5.0403,4.2463,4.9566,3.3723,2.3562,3.3095,3.6853,2.8731,2.6326,0.75163,0.28574,1.4559,0.64461,0.85321,0.77782,0.83046,0.90799,1.2185,0.60326,1.2421,0.80972,1.6869,0.87495,1.6106,1.9024,2.5468,1.5108,1.1173,1.1038,1.0937,0.18686,0.30028,0.2533,0.17143,0.27733,0.23779,0.31495,0.34884,0.27234,0.42185,0.42259,0.52747,0.97632,0.5085,0.0047376,0.00032145,0.011184,Corona
0.0059419,0.59937,1.1974,0.64968,0.47596,0.45127,0.35127,0.35626,0.29997,0.29852,0.32665,0.18284,1.3283,1.0797,1.797,1.4849,1.1833,2.1132,1.8656,1.0972,1.3433,1.1986,1.1816,0.82738,1.0696,1.2604,0.5647,1.1644,3.0912,2.6852,2.4869,2.346,1.826,3.3798,3.8175,3.3988,4.3762,8.3795,17.892,15.695,24.547,20.557,21.415,25.288,57.566,194.33,142.29,37.304,24.114,23.181,16.487,14.681,13.569,12.66,7.8216,8.8158,5.0486,3.958,2.9762,2.3932,2.1284,1.9472,0.83313,1.1476,0.99282,0.86522,0.60344,1.5184,0.64602,1.2971,1.1286,1.2535,1.7032,1.8666,0.55612,0.9026,1.2054,1.5184,1.1514,0.47106,0.7698,0.98793,1.1166,0.18676,0.26909,0.26024,0.021374,0.27581,0.3195,0.045058,0.28602,0.33036,0.094803,0.48581,0.16402,0.52109,0.50689,0.88647,0.4979,0.005784,0.00032215,0.011784,Corona
0.0065465,0.82251,1.2444,0.71066,0.5732,0.51824,0.33626,1.0813,1.1095,0.94317,2.766,2.3247,1.7229,1.1579,1.9335,0.56058,1.5837,0.96638,1.2103,0.70643,1.2128,0.87949,1.1274,2.1183,1.9082,1.2857,1.4721,4.2381,4.3535,2.8177,3.1181,2.8537,2.5268,4.7904,3.0115,5.548,8.1446,9.4795,12.737,23.274,28.959,27.83,46.846,150.48,222.16,71.084,39.834,23.163,20.237,12.158,14.439,7.9992,5.7904,4.8387,5.0996,4.3473,2.8786,2.5208,3.3778,1.9404,3.2148,3.0162,1.0235,0.32964,0.73788,1.5847,0.3752,0.73232,0.95353,1.0733,1.0129,0.75775,1.1576,1.1969,1.6835,1.0156,1.8464,2.2641,1.4535,1.6464,1.4204,0.35216,0.11246,0.19059,0.15681,0.32167,0.19714,0.14105,0.30173,0.32266,0.073003,0.37558,0.31206,0.13273,0.53743,0.18579,0.53227,0.79038,0.57538,0.0065698,0.00028521,0.01117,Corona
0.0064595,0.60688,1.1041,0.64635,0.38781,0.46274,0.41419,0.23207,0.40624,0.23037,0.57148,1.4082,0.69015,0.83079,0.71197,0.48503,0.89722,1.8362,2.3982,1.7625,1.9061,1.1196,1.4689,1.0718,1.2065,1.3803,0.87941,3.2015,1.9146,1.9259,1.1456,1.3868,4.0029,3.8759,2.6937,3.4767,4.2972,2.759,3.7063,12.212,18.813,24.432,20.669,26.471,37.011,71.649,211.37,134.11,41.098,29.104,17.671,16.164,15.103,13.272,10.144,7.2606,4.6321,3.7854,5.0962,4.9237,3.1495,2.0552,1.7068,1.1524,0.82338,0.8659,0.80963,0.91127,1.3924,0.38777,1.3939,1.2672,1.2522,1.8159,1.3002,0.39806,1.2434,0.80205,1.3274,1.3284,1.9142,1.1588,1.2565,0.17214,0.45005,0.1809,0.0030168,0.29817,0.32888,0.01744,0.38484,0.25874,0.23394,0.36979,0.33835,0.42763,0.47965,0.91954,0.46744,0.0043488,0.00027036,0.011247,Corona
0.0043154,0.014718,0.042729,0.10635,0.22872,0.42901,0.70879,1.0439,1.3874,1.6826,1.8798,1.9517,1.9052,1.7801,1.6366,1.5392,1.5469,1.7064,2.0372,2.507,3.0276,3.4957,3.8721,4.2438,4.8084,5.7725,7.2267,9.086,11.137,13.16,15.02,16.668,18.098,19.326,20.429,21.569,22.926,24.609,26.653,29.1,32.059,35.62,39.68,43.85,47.6,50.56,52.718,54.319,55.538,56.26,56.191,55.159,53.342,51.177,49.073,47.18,45.378,43.456,41.268,38.738,35.79,32.352,28.469,24.401,20.561,17.329,14.897,13.217,12.098,11.323,10.72,10.167,9.5551,8.8066,7.9179,6.9851,6.148,5.4863,4.9552,4.4225,3.777,3.0178,2.2547,1.6248,1.2077,1.001,0.95313,1.0029,1.096,1.1806,1.2038,1.1275,0.94718,0.70195,0.45353,0.25339,0.12174,0.050082,0.017576,0.005232,0.00035376,0.0081023,Corona
0.0068434,0.55461,1.1329,0.65498,0.53846,0.35053,0.42024,0.2897,0.98012,1.2762,1.1793,0.48397,0.76467,0.54549,0.44465,0.49975,0.70219,0.18949,0.53012,2.5524,1.6922,2.1412,2.2727,1.3733,1.1823,1.296,1.6244,0.82445,1.1809,0.85205,1.6283,1.0636,2.5156,2.7801,4.3002,3.4421,5.3379,5.3433,8.7709,10.56,9.5636,13.331,18.621,22.328,26.124,37.008,90.413,206.86,121.6,47.681,30.169,25.976,21.827,15.772,10.551,6.9415,6.1549,3.5176,3.2022,3.4659,4.9867,4.9373,2.8094,2.3238,2.2052,2.8181,2.6258,2.1512,0.51598,0.65608,0.92447,0.35162,0.63986,1.0583,0.48337,0.8738,0.81142,1.0514,1.1137,1.7008,1.4074,0.80957,0.85586,0.99132,0.83354,0.45027,0.062674,0.16859,0.48102,0.029486,0.40256,0.24848,0.19254,0.46494,0.27247,0.43625,0.6095,0.91252,0.46173,0.0055486,0.00028316,0.010912,Corona
0.006485,0.48196,0.75474,0.20775,0.56174,0.029696,0.43978,0.21462,0.0024296,0.22723,0.42899,0.012597,0.0014959,0.20838,0.43928,0.22147,1.4998,1.8718,1.5851,1.0957,1.1045,0.65538,0.73144,0.9343,2.2714,2.1982,1.2025,2.9075,1.055,1.8672,1.955,0.7437,2.4269,3.5189,2.9322,2.7615,3.5089,3.1354,4.8556,5.0223,8.5326,9.7734,11.915,9.404,8.9375,14.638,20.83,23.708,26.078,60.206,222.51,147.29,42.723,31.368,22.087,16.022,11.552,13.707,10.011,7.037,6.6013,7.4644,6.7408,4.0779,2.1152,2.6955,3.9731,2.968,2.0697,1.4394,0.88306,1.4512,0.49487,1.0105,1.5914,1.0872,1.1856,1.5147,1.7881,2.0619,2.8112,1.7507,0.55281,0.42607,0.58467,0.72803,0.35984,0.44262,1.0012,0.63446,0.71064,1.5222,0.39841,0.04341,0.57779,0.11393,0.60512,0.66107,0.38641,0.0035927,0.00036144,0.011125,Corona
0.0046466,0.47535,0.97654,0.58564,0.52684,0.38427,0.24389,0.46539,0.12666,0.42132,0.12492,0.27705,0.28755,0.059843,0.32009,0.23838,0.86705,1.7984,1.5822,0.84726,1.0854,0.84641,0.9186,0.40291,1.0411,1.3699,2.1375,2.4329,2.0516,2.3142,3.5343,2.5197,2.8386,2.2613,1.8958,1.7503,2.4421,9.5287,12.682,11.341,11.073,20.087,18.535,19.87,20.23,28.219,126.65,186.61,51.004,24.618,19.037,16.764,14.026,11.728,9.6759,9.0994,5.8854,6.5547,4.9943,2.4424,3.5802,1.9404,1.1961,1.8644,0.95115,1.3407,0.75955,0.60466,1.0462,1.4686,1.0033,0.9678,1.889,1.4882,0.63447,0.72273,0.64345,0.74789,1.2921,1.1983,0.64392,0.50671,0.44525,0.43092,0.70179,0.83678,0.96427,0.31924,0.22058,0.13741,0.24761,0.26057,0.24494,0.30645,0.26722,0.36876,0.50641,0.77014,0.42886,0.005005,0.00032518,0.012797,Corona
0.0034858,0.25534,0.58758,0.33893,0.30405,0.21479,0.23206,0.22422,0.1116,0.32082,1.2445,1.0121,0.5742,0.66763,1.3128,0.9934,0.76908,0.66582,0.8911,0.43042,0.77615,0.31008,0.57375,0.9581,0.16533,0.49219,0.62093,0.89484,1.4471,0.88283,1.4917,2.906,2.1139,3.1445,2.7849,1.9341,2.5955,3.8143,4.4504,7.0566,9.206,8.8157,9.6984,11.199,13.232,16.498,18.651,22.195,32.275,113.36,176.29,62.704,29.865,19.283,13.017,10.88,9.5899,8.6613,7.971,9.968,6.793,5.3707,5.506,3.4263,2.3173,2.3728,2.6521,2.341,2.311,1.0385,1.4808,1.4475,0.99772,1.1766,0.71293,0.32604,0.66526,0.66897,0.2941,0.47708,0.79206,0.78396,0.44667,0.72568,1.2591,1.0068,0.3217,0.40392,0.42984,0.3946,0.38966,0.51033,0.47666,0.59058,0.63962,0.77259,1.1139,1.537,0.3562,0.0034089,0.00036496,0.01362,Corona
0.0029349,0.081309,0.4649,0.66547,0.53843,0.30567,0.36978,0.32696,0.11294,0.30284,0.35172,0.093011,0.080847,0.31491,0.3222,0.082494,0.0274,0.2602,0.91707,1.1417,0.8954,1.1177,1.2942,1.522,1.9645,1.5122,1.188,1.3782,1.7892,2.4793,3.6465,3.1624,2.7787,3.5902,4.4061,5.366,5.9915,6.6629,6.0877,6.1201,6.0963,6.4567,7.2516,9.8887,13.133,16.562,26.387,33.805,41.249,65.827,101.14,124.22,120.92,90.684,58.513,36.538,27.131,20.261,15.888,13.404,13.387,14.318,10.425,6.0997,4.1015,4.8703,5.2618,3.9676,3.3237,3.0661,2.755,2.5807,2.4348,2.589,1.5374,1.1112,1.3426,1.4656,1.4122,1.01,1.012,1.3384,1.2567,0.51602,0.48352,0.54549,0.44495,0.55291,0.60575,0.65606,0.97449,0.95742,0.44203,0.40977,0.38148,0.54549,0.74531,0.51359,0.091062,0.0032476,0.00029661,0.0089084,Corona
0.0046766,0.40922,0.8748,0.52178,0.41954,0.34787,0.34523,0.27149,0.29932,0.19298,0.34328,0.063108,0.44572,0.058395,0.22789,0.46238,1.1336,0.93149,0.73161,0.50853,0.70795,1.6809,1.8843,2.5863,1.4993,1.562,1.2547,1.37,2.1547,1.8579,1.8947,1.5906,1.3483,1.4163,3.2797,3.4706,4.5546,5.7823,5.9165,6.9891,13.444,20.529,15.584,17.791,22.745,35.896,127.41,168.04,40.561,23.625,19.973,19.814,15.928,13.539,10.728,6.1983,3.0219,2.5118,2.8507,3.7353,2.118,2.6009,1.9716,1.7813,1.9071,1.5145,1.9404,0.96762,0.4153,0.66095,0.39666,1.0232,0.46095,0.49918,0.9232,0.77876,0.8583,0.82886,1.5631,0.7879,0.6003,1.0944,0.63461,0.24739,0.25203,0.049576,0.1215,0.38036,0.039528,0.14055,0.38701,0.027693,0.40944,0.12992,0.36767,0.23253,0.48811,0.71214,0.35675,0.0043662,0.00031844,0.013087,Corona
0.0077035,0.75083,0.71653,0.21907,0.33008,0.034092,0.5952,0.028138,0.049313,0.36027,0.15166,0.0005429,0.27971,0.14632,0.9821,1.065,1.0619,3.1547,2.1755,1.8034,2.2882,1.3195,1.7773,1.3155,1.4696,1.937,2.1997,1.1336,1.5583,1.7153,0.93263,1.9132,1.319,2.6274,2.9335,2.5169,2.5352,3.455,7.2772,5.9423,6.5151,5.8606,8.5772,7.8481,12.293,15.639,15.742,19.914,31.97,116.6,244.15,74.151,28.529,18.197,12.143,14.306,16.369,10.453,8.479,8.0434,6.8754,4.2836,4.1286,2.3952,3.2211,1.833,2.9353,2.5412,0.74186,0.60907,3.0103,0.74491,1.9235,2.4893,1.4776,0.55184,1.2922,1.8974,2.1428,2.1938,0.32047,0.74905,0.71972,0.77407,0.95795,1.4389,0.77444,0.35957,0.72789,0.45911,0.61331,0.63112,0.94401,1.435,0.30956,0.44673,0.27466,0.48185,0.7435,0.0043253,0.00032103,0.012422,Corona
0.0050973,0.54413,0.77525,0.44999,0.37479,0.33386,0.27069,0.36123,0.14205,0.31513,0.16944,0.13947,0.34665,0.043282,0.24892,0.24951,0.070671,0.19846,0.19375,0.22862,1.8478,2.0558,1.8114,2.6919,1.8436,1.3742,1.4908,1.2823,1.0724,1.2004,0.95491,1.9337,3.5606,2.5658,2.7673,2.197,5.1674,9.0009,8.5917,10.593,14.17,18.178,14.349,15.251,22.885,55.997,200.4,72.706,21.662,27.187,19.036,11.738,8.7247,7.3046,6.5244,7.8309,6.0209,3.8873,1.6143,1.6834,1.6349,2.6111,2.2982,0.9985,0.81917,0.74566,1.0821,1.1429,0.81951,1.1177,1.8484,1.8214,0.69461,0.88288,1.4189,0.80229,0.30909,0.26897,0.5338,0.3742,0.59249,0.64961,0.92797,0.39374,0.18336,0.12559,0.029547,0.35212,0.12234,0.025129,0.45152,0.051219,0.20858,0.27133,0.18703,0.30692,0.46455,0.6081,0.46137,0.0046717,0.0003066,0.013899,Corona
0.0048609,0.01208,0.027449,0.057262,0.10996,0.19512,0.32065,0.49008,0.70059,0.94267,1.2051,1.4804,1.7716,2.0959,2.4835,2.9707,3.5877,4.3457,5.2292,6.1977,7.1996,8.1956,9.1791,10.182,11.267,12.495,13.908,15.505,17.257,19.118,21.051,23.036,25.057,27.098,29.122,31.071,32.861,34.4,35.607,36.429,36.862,36.954,36.799,36.516,36.221,35.999,35.889,35.877,35.914,35.937,35.897,35.768,35.558,35.286,34.972,34.609,34.16,33.553,32.709,31.57,30.126,28.43,26.583,24.707,22.907,21.252,19.751,18.366,17.018,15.62,14.109,12.465,10.73,8.9884,7.3413,5.8753,4.6418,3.6509,2.8819,2.2995,1.8673,1.5565,1.3461,1.2181,1.1528,1.1252,1.1066,1.0701,0.99707,0.88179,0.7328,0.5682,0.40903,0.27251,0.16762,0.094997,0.049533,0.023742,0.010431,0.0041832,0.00032513,0.0094678,Corona
0.004741,0.012019,0.027868,0.06013,0.1196,0.22085,0.37981,0.61069,0.92203,1.3138,1.7772,2.2968,2.8539,3.4297,4.0061,4.5673,5.1009,5.5993,6.0647,6.5113,6.9683,7.4784,8.0949,8.8762,9.8743,11.127,12.645,14.407,16.347,18.367,20.344,22.158,23.718,24.988,25.997,26.831,27.61,28.45,29.434,30.584,31.864,33.192,34.478,35.656,36.701,37.634,38.498,39.336,40.167,40.964,41.657,42.135,42.274,41.959,41.123,39.767,37.967,35.859,33.61,31.381,29.297,27.429,25.797,24.375,23.115,21.96,20.852,19.747,18.617,17.456,16.286,15.144,14.078,13.122,12.293,11.586,10.972,10.409,9.8528,9.2662,8.6241,7.9193,7.1599,6.3647,5.5591,4.7672,4.0083,3.2961,2.6392,2.0454,1.5233,1.0823,0.72823,0.46108,0.27327,0.15084,0.077126,0.036663,0.016032,0.0063236,0.00035955,0.0097561,Corona
0.0049414,0.24057,0.93337,0.70738,0.48008,0.42644,0.31228,0.334,0.26074,0.27731,0.25358,0.18304,0.27941,0.1982,0.13419,0.33654,0.48198,1.7928,2.33,2.2309,1.7309,1.6962,1.5019,1.082,1.193,1.323,1.0316,0.88464,1.0337,1.4585,2.3247,1.9908,1.7091,1.6562,1.8712,3.4006,4.9365,6.6753,6.1427,6.7829,11.29,17.707,16.404,18.72,23.726,30.067,67.222,107.27,116.52,74.623,29.573,21.519,19.479,16.421,12.705,9.9677,8.4166,6.2755,6.278,3.4701,2.5758,3.5312,3.2943,2.5995,3.1947,2.9673,1.8529,2.1115,1.3537,0.51496,0.87161,0.76446,0.62913,0.92498,1.0305,1.4759,1.6885,0.44043,0.42363,0.65067,0.35735,0.42877,0.75784,0.75738,0.84066,0.42202,0.21185,0.17451,0.22651,0.21973,0.24193,0.2545,0.26576,0.30848,0.3392,0.41341,0.61113,0.78583,0.20691,0.0043983,0.00029794,0.012813,Corona
0.0052379,0.65355,1.402,1.5123,0.86466,0.90273,0.41373,0.7664,0.62433,0.98959,1.5476,2.0097,1.4459,1.4633,1.0321,0.80526,1.2929,0.74413,0.42093,1.4673,0.71244,0.76842,1.1593,1.8863,2.7492,2.3773,1.6042,1.1286,2.856,2.5947,1.9227,1.7457,3.0969,7.3951,5.1241,6.4355,4.19,6.9299,8.4648,11.246,11.901,19.128,16.453,20.967,73.353,221.17,116.15,32.767,28.312,18.121,14.969,19.866,11.81,7.0488,4.2116,4.6856,3.7442,3.3826,2.1325,1.8624,4.1563,3.1857,1.4599,2.4862,2.5811,2.3297,2.0683,0.96557,0.43149,0.53819,1.4671,0.56014,0.76002,0.55472,1.0639,1.3402,0.67219,1.0446,1.9447,1.566,1.3713,1.0032,0.28937,0.43043,0.2963,1.0586,0.76909,0.51239,0.51467,0.037415,0.21276,0.40391,0.088072,0.40326,0.21484,0.39353,0.44602,0.74016,0.73307,0.0048339,0.00028454,0.013218,Corona
0.0041549,0.45785,0.85832,0.54449,0.41181,0.19952,0.47071,0.079023,0.45967,0.064608,0.28002,0.24541,0.026199,0.37928,0.13699,0.028013,0.32489,0.18927,0.010134,0.23751,0.31875,0.97146,1.9436,1.6698,1.2221,2.1362,3.0484,2.2307,2.0553,3.0224,2.0725,2.1509,1.7825,1.7933,1.4961,1.7209,3.2745,2.6923,2.6161,5.4833,6.0536,7.209,9.8409,13.4,15.336,16.409,19.535,24.467,45.339,198.33,98.963,29.19,20.503,14.834,12.326,12.416,10.403,8.5623,7.584,7.4372,4.4651,3.4975,4.5838,3.6213,3.7114,3.3099,1.5977,1.7523,2.1758,1.9897,2.2852,0.78136,0.57837,1.072,0.92061,0.87122,1.2072,1.4312,0.44414,0.2699,0.49183,0.65525,0.27175,0.7288,0.67001,1.0318,0.71218,0.16511,0.3709,0.022447,0.41931,0.11602,0.27204,0.25933,0.31558,0.27235,0.4887,0.69369,0.39094,0.0040639,0.00035478,0.013602,Corona
0.0032433,0.01073,0.0302,0.074374,0.16098,0.30879,0.5306,0.82621,1.1808,1.567,1.9505,2.2966,2.5779,2.7834,2.919,2.9994,3.0405,3.0618,3.1002,3.2132,3.4597,3.8656,4.4036,5.0103,5.6354,6.285,7.0275,7.9612,9.175,10.734,12.675,15.006,17.689,20.643,23.746,26.843,29.756,32.311,34.369,35.869,36.865,37.543,38.183,39.064,40.341,41.945,43.579,44.856,45.507,45.515,45.078,44.398,43.493,42.181,40.227,37.54,34.28,30.81,27.547,24.782,22.578,20.788,19.167,17.497,15.676,13.733,11.801,10.038,8.5465,7.3311,6.3177,5.4273,4.6388,3.9947,3.5572,3.3508,3.3312,3.3933,3.4082,3.2743,2.9557,2.4921,1.9731,1.497,1.1346,0.91281,0.82017,0.82057,0.86598,0.90547,0.8953,0.81205,0.66227,0.4796,0.30558,0.17032,0.082642,0.034835,0.012699,0.0039724,0.00032946,0.0095349,Corona
0.0044472,0.46484,0.79284,0.44659,0.36573,0.40947,0.18865,0.37868,0.13382,0.36312,0.078591,0.3121,0.17694,0.13195,0.28471,0.085623,0.16572,0.23017,0.33428,1.4254,0.90413,0.75601,0.62928,2.4301,2.5974,1.849,1.528,1.4343,1.5021,1.5187,2.4832,2.0469,1.425,1.8468,1.2963,2.6539,2.151,4.9546,7.838,7.2259,9.7072,17.644,16.921,15.716,13.978,21.193,30.588,165.78,128.04,32.318,22.092,16.783,17.116,12.265,8.8494,8.5239,8.2156,7.843,4.7137,3.1086,1.7221,1.6494,2.1291,3.0251,2.0945,0.69876,1.5087,1.4394,1.5434,0.66622,0.78807,0.31833,0.52537,1.1057,0.4036,0.81545,0.66584,1.4096,1.2751,0.59659,0.47205,0.70566,0.46707,0.84844,0.67497,0.091049,0.032036,0.31028,0.17681,0.082831,0.28803,0.14486,0.25756,0.27047,0.27472,0.33651,0.38384,0.68452,0.38757,0.0034975,0.00028348,0.013712,Corona
0.0048026,0.45174,0.76003,0.42157,0.30463,0.39942,0.2076,0.30024,0.19416,0.28224,0.11952,0.26011,0.11686,0.2178,0.23053,0.059521,0.2232,0.33201,1.1236,0.86622,0.59929,0.41975,0.90817,3.2352,1.9062,1.3505,1.4148,0.8907,1.4983,2.274,1.9688,1.2324,1.5397,1.2095,1.3149,2.3447,3.84,4.1945,4.7988,5.2974,10.298,13.347,13.419,11.128,14.794,18.472,25.056,95.145,172.69,39.203,20.865,18.175,16.851,15.105,12.318,9.4244,6.1754,6.7416,2.3502,2.6404,3.3586,2.3386,2.1839,1.986,1.834,1.1545,1.349,1.5909,0.87678,0.56767,0.35023,0.62035,0.55803,0.4691,0.53043,0.89756,0.44153,0.71816,0.94005,1.3345,0.70708,0.19676,0.69987,0.42486,0.40003,1.0733,0.31684,0.0044915,0.30139,0.16389,0.027237,0.43451,0.04855,0.35189,0.14532,0.43233,0.35187,0.67823,0.43429,0.0046726,0.00026863,0.014932,Corona
0.0050529,0.43371,0.77679,0.43129,0.38339,0.28002,0.32266,0.16245,0.31474,0.18206,0.089655,0.40233,0.025957,0.15361,0.34199,0.17839,1.1329,0.99325,0.42,1.1795,2.1097,1.9379,1.5076,1.2317,1.5105,0.6628,1.1738,0.99379,1.1563,1.3754,2.0319,2.8154,1.9604,1.9476,1.6594,1.8155,3.1245,2.3111,3.4508,4.8669,5.1918,9.8534,11.338,12.234,15.015,14.77,17.655,21.853,44.613,181.55,94.004,21.927,17.855,17.451,11.687,11.424,10.654,8.6016,7.1439,5.998,6.2576,5.9871,3.3248,2.039,2.3023,1.9794,2.5093,1.9992,2.4949,3.3968,1.4942,0.62405,0.6617,0.75765,0.80291,0.64137,0.97986,1.5405,1.1903,0.40569,0.46487,0.4642,0.6736,0.74064,0.68546,0.39498,0.02707,0.15936,0.33532,0.039246,0.34391,0.15383,0.27696,0.26385,0.30447,0.34562,0.44707,0.75002,0.38301,0.0039149,0.00029702,0.014858,Corona
0.0029457,0.17417,0.65974,0.511,0.25492,0.3735,0.21303,0.11313,0.38475,0.13107,0.045372,0.2768,0.27104,0.039252,0.068685,0.238,0.4164,1.4005,1.8914,1.5431,1.4103,2.7115,2.3416,1.5948,1.9062,1.5148,2.555,1.8825,1.7298,1.4587,1.6696,1.218,1.1714,2.5424,3.7337,5.7334,4.997,3.9531,5.0324,5.8853,4.5726,4.1125,6.6018,10.917,12.813,15.197,18.736,23.506,52.105,111.12,119.08,109.75,65.367,30.019,18.116,15.463,13.102,10.111,8.773,7.9077,6.3634,6.6606,5.8443,3.4851,1.6464,1.7069,2.3551,2.1803,2.1369,2.0272,2.1214,1.3392,0.90684,1.1733,1.1759,1.1881,1.5688,1.268,2.1472,1.9832,1.4277,0.61857,0.83174,1.2191,1.2796,0.54911,0.39375,0.62058,0.75973,0.65296,1.078,1.0353,0.20198,0.25915,0.31755,0.29277,0.48256,0.64776,0.17421,0.0029742,0.00027375,0.012325,Corona
